0
 [ 78.3  67.5  16.   18. ]
 [ 67.2  47.2  41.   72. ]
 [ 68.3  51.9   5.   47. ]
 [ 73.4  49.6  17.   33. ]
 [ 72.6  49.2  36.  116. ]
 [ 71.   61.5   1.    8. ]
 [ 66.1  58.3  77.    7. ]
 [ 60.1  51.9  28.    9. ]
 [ 54.1  47.7   9.    3. ]
 [ 53.8  45.9   5.    5. ]
 [ 51.3  45.6   6.    3. ]
 [ 50.6  45.    4.    1. ]
 [ 50.7  44.6  22.    4. ]
 [ 51.   45.4  18.   12. ]
 [ 51.9  46.    2.    1. ]
 [ 52.2  46.    1.    4. ]
 [ 51.   45.8   1.    1. ]
 [ 50.9  45.2   5.    3. ]
 [ 50.   45.8   3.    3. ]
 [ 51.6  46.    4.    9. ]
 [ 52.8  42.6   6.    4. ]
 [ 54.4  43.6   4.    1. ]
 [ 59.3  48.9  10.    3. ]
 [ 57.6  45.9   6.    2. ]
 [ 59.3  48.    4.    1. ]
 [ 60.1  45.6   2.   10. ]
 [ 65.8  52.5   1.    1. ]
 [ 65.   55.    9.    1. ]
 [ 65.2  51.    1.    1. ]
 [ 64.5  49.7   4.    2. ]
 [ 68.2  56.    6.    6. ]
 [ 75.   62.    2.    3. ]
 [ 74.2  61.3   3.    2. ]
 [ 69.4  54.3   5.    6. ]
 [ 56.6  45.6   0.    1. ]
 [ 53.5  45.3   2.    2. ]
 [ 53.7  47.8   3.    5. ]
 [ 54.3  43.8   1.    5. ]
 [ 55.3  42.1   2.    8. ]
 [ 61.4  47.1   1.    1. ]
 [ 63.5  50.    0.    0. ]
 [ 63.7  52.    0.    4. ]
 [ 59.1  49.3   2.    3. ]
 [ 56.   47.6   2.    3. ]
 [ 55.   47.6   1.    2. ]
 [ 53.7  44.1   0.    0. ]
 [ 53.   45.8   2.    3. ]
 [ 51.9  42.1   1.    4. ]
 [ 51.8  44.5   3.    5. ]
 [ 53.2  46.8   1.    6. ]
 [ 50.   45.3   1.    1. ]
 [ 51.   43.7   1.    4. ]
 [ 50.9  42.7   1.    2. ]
 [ 52.   45.3   4.    5. ]
 [ 52.   43.3   2.    6. ]
 [ 51.   42.2   3.   13. ]
 [ 49.7  42.8   2.    6. ]
 [ 52.5  45.   10.   11. ]
 [ 53.6  45.    1.    0. ]
 [ 53.2  43.5   2.    6. ]
 [ 52.4  40.8   2.    6. ]
 [ 53.7  47.    4.    5. ]
 [ 54.1  42.7   2.    8. ]
 [ 57.   46.7   0.    0. ]
 [ 55.4  44.3   3.    6. ]
 [ 56.6  45.7   3.    5. ]
 [ 56.8  47.4   4.    5. ]
 [ 55.6  44.    2.    3. ]
 [ 60.4  46.9   2.   18. ]
 [ 64.3  50.3   1.    2. ]
 [ 65.9  52.9   4.   13. ]
 [ 66.4  54.8   4.    5. ]
 [ 63.6  49.6   0.    2. ]
 [ 61.2  48.2   1.    2. ]
 [ 63.   53.    0.    2. ]
 [ 61.9  52.3   4.   17. ]
 [ 57.1  47.4   2.   18. ]
 [ 59.   49.1   5.   22. ]
 [ 62.6  52.1   5.   39. ]
 [ 61.5  51.6   5.   35. ]
 [ 63.4  54.2  31.   58. ]
 [ 64.3  50.7   0.    0. ]
 [ 61.3  47.4   1.    3. ]
 [ 64.4  54.7   2.    3. ]
 [ 71.4  56.7  14.    5. ]
 [ 60.9  51.1   2.   12. ]
 [ 55.7  45.    1.    1. ]
 [ 56.9  49.6   2.    3. ]
 [ 57.2  50.8   6.    3. ]
 [ 60.8  50.4   2.    4. ]
 [ 70.4  59.5  41.    6. ]
 [ 73.7  61.3  19.    5. ]
 [ 73.8  62.3  11.    8. ]
 [ 71.2  61.8   3.    1. ]
 [ 67.6  56.8  11.    7. ]
 [ 74.2  67.7   1.    6. ]
 [ 74.   68.4   1.    4. ]
 [ 67.5  61.8   2.    3. ]
 [ 67.4  61.6   3.    6. ]
 [ 63.1  55.1  26.   12. ]
 [ 69.5  58.3   8.    6. ]
 [ 64.5  53.    0.    5. ]
 [ 60.5  50.3   0.    4. ]
 [ 60.7  51.3   0.    1. ]
 [ 64.4  58.1   2.    5. ]
 [ 64.   54.3   0.    2. ]
 [ 61.5  54.    2.    5. ]
 [ 68.3  61.    1.    3. ]
 [ 68.   61.    0.    3. ]
 [ 66.   59.    0.    1. ]
 [ 64.5  53.    6.   10. ]
 [ 60.4  49.2  15.    7. ]
 [ 65.7  58.3   2.    7. ]
 [ 66.9  58.4   1.    2. ]
 [ 65.1  52.2  14.    4. ]
 [ 65.5  54.4  13.    6. ]
 [ 74.5  61.5  12.    7. ]
 [ 78.1  66.   17.    3. ]
 [ 76.5  64.1   9.    4. ]
 [ 77.6  71.8   2.    9. ]
 [ 75.1  69.3   8.    5. ]
 [ 71.2  59.9   3.    5. ]
 [ 72.7  60.2   2.    4. ]
 [ 66.9  54.1   2.   16. ]
 [ 60.5  49.3   1.    3. ]
 [ 64.5  57.5   1.    0. ]
 [ 67.7  61.2   2.    5. ]
 [ 67.   54.4   5.    4. ]
 [ 71.1  59.2  42.   10. ]
 [ 71.5  59.    1.    4. ]
 [ 66.5  56.5   3.    8. ]
 [ 68.1  60.7   2.    9. ]
 [ 70.2  59.1   4.    5. ]
 [ 74.   64.1   4.    4. ]
 [ 73.   66.    0.    1. ]
 [ 68.   62.9   3.    4. ]
 [ 63.   56.7   1.    2. ]
 [ 60.8  55.1   2.    6. ]
 [ 60.8  55.9   5.    5. ]
 [ 68.5  62.5   3.    5. ]
 [ 65.2  60.2   1.    2. ]
 [ 71.   59.    1.    4. ]]"
"[[65.7 54.4 24.  39. ]
 [69.6 62.3  4.   8. ]
 [59.3 53.7  0.   3. ]
 ...
 [66.1 47.9 49.   6. ]
 [69.1 51.6  6.  11. ]
 [73.  53.7 11.   6. ]]"
"[[86.  48.5 10.  16. ]
 [82.6 47.2 20.  18. ]
 [72.2 49.  35.  47. ]
 ...
 [54.  45.6 23.  13. ]
 [54.8 45.6 15.   1. ]
 [57.1 47.9 10.   8. ]]"
"[[68.  47.6 40.  61. ]
 [69.  51.7  3.  35. ]
 [70.4 58.4 14.  51. ]
 ...
 [78.6 53.4 11.   2. ]
 [79.5 55.   1.   1. ]
 [83.  56.5  9.   6. ]]"
"[[70.7 62.6 15.   4. ]
 [61.3 54.1  4.  13. ]
 [63.2 55.7  6.   6. ]
 [61.  47.8  3.  11. ]
 [56.5 41.5  1.   3. ]
 [62.9 55.9  6.  11. ]
 [63.  56.   0.   0. ]
 [61.8 53.   1.   3. ]
 [61.1 53.1  3.   4. ]
 [64.8 56.8  1.   2. ]
 [60.8 45.9  4.  14. ]
 [62.9 49.1  4.   3. ]
 [65.5 49.7  2.   4. ]
 [66.9 52.4  7.   5. ]
 [64.  48.5  2.   4. ]
 [66.  59.9  3.  20. ]
 [59.2 44.4  4.   4. ]
 [59.3 52.   1.   1. ]
 [63.  55.7  2.   2. ]
 [68.6 50.5  2.   4. ]
 [73.3 56.8  1.   5. ]
 [73.5 52.9  2.   3. ]
 [72.8 55.   4.   4. ]
 [74.8 57.8  1.   2. ]
 [74.9 66.6  2.  11. ]
 [70.2 62.3  3.   4. ]
 [67.4 60.3  1.   5. ]
 [65.8 49.3  1.   4. ]
 [71.6 56.8  9.   5. ]
 [69.5 50.5  2.   6. ]
 [70.5 55.   1.   2. ]
 [70.2 55.6  5.  16. ]
 [56.2 41.   1.   1. ]
 [56.  48.   1.   5. ]
 [58.  49.   0.   0. ]
 [58.9 45.3  8.   4. ]
 [62.  46.   4.   1. ]
 [63.4 47.2  1.   0. ]
 [64.3 56.   4.   7. ]
 [65.3 51.7  5.   4. ]
 [65.3 55.3  0.   2. ]
 [64.1 56.3  2.   3. ]
 [62.  54.   0.   1. ]
 [62.  53.8  2.   2. ]
 [62.8 55.1  4.   6. ]
 [62.8 56.6 57.  15. ]
 [61.  55.6 82.  11. ]
 [65.2 48.3 14.   3. ]
 [66.1 46.   4.   1. ]
 [68.8 52.1 26.   8. ]
 [69.7 61.   3.   4. ]
 [66.  51.3  0.   4. ]
 [58.5 50.5  1.   6. ]
 [55.8 49.   1.   3. ]
 [62.3 43.8  9.   9. ]
 [64.3 47.3  2.   4. ]
 [68.  58.3  0.   2. ]
 [68.5 58.   1.   0. ]
 [63.8 54.9  3.   7. ]
 [61.7 54.   1.   2. ]
 [64.7 45.4 38.  11. ]
 [63.3 46.   1.   3. ]
 [63.  55.   0.   0. ]
 [65.8 45.9  7.   3. ]
 [61.4 50.6  4.  21. ]
 [61.2 52.5  4.  13. ]
 [54.3 45.  11.  11. ]
 [52.3 42.4 15.   4. ]
 [63.  49.5  3.   9. ]
 [56.5 45.5  4.   9. ]
 [52.  43.3  1.   2. ]
 [48.2 40.   4.  14. ]
 [46.6 38.1  9.   7. ]
 [53.5 39.1  9.  11. ]
 [60.  50.8  1.   1. ]
 [63.  54.   1.   2. ]
 [60.4 41.8  6.  13. ]
 [59.6 42.5  4.  12. ]
 [65.8 50.7 14.   6. ]
 [64.8 44.   9.   2. ]
 [63.7 46.   7.   7. ]
 [69.  51.8  2.   4. ]
 [71.  54.8  1.   4. ]
 [68.8 57.1  5.  10. ]
 [63.2 52.4  2.   6. ]
 [58.2 46.2  1.   1. ]
 [59.5 49.7  9.  19. ]
 [59.4 42.4  3.   5. ]
 [59.  40.7  5.   1. ]
 [63.  41.3  4.   4. ]
 [65.5 45.8  9.   3. ]
 [67.8 47.   1.   2. ]
 [67.2 52.3  6.   9. ]
 [65.1 53.   2.   4. ]
 [61.4 51.   2.   3. ]
 [58.1 48.   4.   1. ]
 [60.8 50.8  3.   6. ]
 [59.  49.   2.   2. ]
 [60.8 50.9  1.   6. ]
 [63.  54.   0.   1. ]
 [62.  43.   6.   8. ]
 [62.3 42.1  9.   6. ]
 [66.5 44.9  5.   5. ]
 [69.8 51.7  6.   3. ]
 [68.4 49.4  3.  13. ]
 [62.3 52.   1.   3. ]
 [62.  51.7  0.   3. ]
 [60.7 51.7  2.   2. ]
 [62.3 53.   2.   2. ]
 [63.2 42.9  3.  15. ]
 [63.7 44.3  7.   6. ]
 [64.2 43.7  3.  10. ]
 [66.4 46.6  4.   3. ]
 [69.3 58.1  1.   3. ]
 [67.  57.3  1.   8. ]
 [65.  54.   0.   0. ]
 [64.8 45.   1.  10. ]
 [65.  42.1  8.   6. ]
 [71.2 51.3  7.   4. ]
 [72.7 48.6  7.   8. ]
 [72.9 48.  19.   5. ]
 [75.  51.   4.   7. ]
 [73.7 53.5 13.   5. ]
 [61.8 51.5  1.  12. ]
 [58.  39.8  3.   5. ]
 [61.4 40.5  2.   5. ]
 [65.3 46.   1.   1. ]
 [68.  48.7  0.   1. ]
 [70.  58.   1.   2. ]
 [67.4 46.4  4.   7. ]
 [66.  44.   2.   2. ]
 [66.2 44.8  2.   8. ]
 [68.6 48.7  3.  10. ]
 [69.7 57.3  3.   6. ]
 [68.  57.8  1.   4. ]
 [68.  55.3  1.   3. ]
 [67.2 45.   6.   3. ]
 [67.7 45.   6.   6. ]
 [69.5 47.   1.   2. ]
 [66.3 46.9  4.   9. ]
 [65.  42.7  3.   3. ]
 [65.5 54.7  2.   8. ]
 [64.3 54.   0.   4. ]
 [65.7 45.4  5.  10. ]
 [67.  48.   0.   1. ]
 [62.2 45.   9.  16. ]
 [61.3 51.2  3.   4. ]
 [60.9 49.9  1.   6. ]
 [57.  46.8  3.   4. ]
 [51.5 39.3  2.   4. ]
 [51.  35.7  1.   1. ]
 [52.5 40.8 12.  52. ]
 [58.5 48.3  5.   5. ]
 [65.4 54.1  2.  12. ]
 [60.  48.   0.   0. ]
 [55.7 41.8  9.  13. ]
 [56.4 40.5 28.  14. ]
 [61.2 51.1 17.  35. ]
 [62.6 51.4  1.   9. ]
 [58.6 49.4  5.   8. ]
 [56.8 46.2  2.   1. ]
 [55.3 44.9  2.   2. ]
 [55.  43.9  1.   0. ]
 [56.3 44.3  0.   1. ]
 [56.5 44.   1.   1. ]
 [55.6 44.9  1.  10. ]
 [54.  44.   1.   0. ]
 [54.4 37.7  8.  10. ]
 [57.9 37.1  2.  11. ]
 [59.8 48.4  2.   7. ]
 [62.2 52.   1.   3. ]
 [64.2 41.7  5.   8. ]
 [66.1 41.  12.   7. ]
 [70.2 48.4  4.   9. ]
 [70.5 44.5  6.   6. ]
 [69.3 42.6  2.   4. ]
 [69.  45.7  0.   1. ]
 [71.  50.9  1.   6. ]
 [71.9 52.2  3.   6. ]
 [68.9 50.   4.   6. ]
 [68.3 55.8  0.   1. ]
 [67.4 55.1  3.   6. ]
 [66.6 44.2  2.   3. ]
 [69.4 42.1 22.   4. ]
 [72.7 49.7  2.   0. ]
 [72.9 52.   8.   5. ]
 [72.3 47.   2.   3. ]
 [62.7 41.8  2.  23. ]
 [56.6 43.2  1.   3. ]
 [57.  38.8  1.   8. ]
 [56.4 36.   1.   0. ]
 [62.5 49.6  3.   5. ]
 [66.3 53.9  1.   2. ]
 [67.  55.   0.   1. ]
 [67.4 54.6  1.   4. ]
 [66.  44.   8.   5. ]
 [66.7 50.   1.   4. ]
 [70.1 57.3  2.   3. ]
 [66.5 54.   3.   3. ]
 [66.6 55.   2.   4. ]
 [65.3 43.8  2.  10. ]
 [64.8 41.8  7.   7. ]
 [68.4 46.1  2.   5. ]
 [66.3 43.9  3.   5. ]
 [66.  45.5  2.   3. ]
 [67.  54.2  3.   6. ]
 [63.9 52.1  4.   4. ]
 [62.  50.2  1.   0. ]
 [64.7 51.7  1.   8. ]
 [64.3 52.   0.   0. ]
 [65.6 42.5  7.   5. ]
 [65.5 40.3  5.   9. ]
 [67.9 44.3  3.   2. ]
 [65.5 41.   1.   3. ]
 [64.  39.2  2.   4. ]
 [67.8 42.4  3.   3. ]
 [66.3 44.3  2.   8. ]
 [67.8 54.2  1.   8. ]
 [64.  52.5  3.   8. ]
 [63.9 41.1  3.   4. ]
 [67.7 41.6  2.   3. ]
 [72.8 48.4 29.  16. ]
 [74.  46.   3.   5. ]]"
"[[66.3 50.4 11.  23. ]
 [73.3 57.7  1.   3. ]
 [75.4 58.8  6.  20. ]
 ...
 [77.4 61.1  4.   4. ]
 [81.  61.   3.  16. ]
 [80.9 65.  11.   7. ]]"
"[[ 58.7  51.3  69.   67. ]
 [ 64.5  45.    5.    2. ]
 [ 64.5  46.9  58.  125. ]
 ...
 [ 71.8  52.4   2.   11. ]
 [ 67.3  48.6  18.   24. ]
 [ 74.6  52.6   1.    4. ]]"
"[[69.5 58.8 17.  33. ]
 [67.5 58.3 13.  42. ]
 [65.7 50.7  9.   3. ]
 ...
 [55.3 46.8  0.   0. ]
 [56.4 42.2  3.   6. ]
 [55.6 41.9  4.   4. ]]"
"[[47.8 35.2  5.   0. ]
 [53.3 46.   5.   3. ]
 [57.9 50.7  3.   5. ]
 [57.  50.   1.   0. ]
 [57.5 52.   1.   7. ]
 [60.5 54.8  1.   1. ]
 [63.3 56.3 28.  53. ]
 [64.5 57.2  6.  24. ]
 [54.  47.3  8.  12. ]
 [50.9 42.8 23.   7. ]
 [49.4 42.9  4.   3. ]
 [54.7 48.4  1.   4. ]
 [53.4 46.1  2.   2. ]
 [51.3 43.3  8.   5. ]
 [53.2 43.5 54.  19. ]
 [57.  49.7  2.   8. ]
 [53.5 46.5  1.   3. ]
 [48.4 41.1 44.  11. ]
 [50.3 42.8 80.   7. ]
 [56.9 45.9 34.   5. ]
 [62.4 48.2 30.   5. ]
 [61.2 48.  37.   1. ]
 [59.5 48.   8.   0. ]
 [59.3 48.8 35.   6. ]
 [60.9 48.8 13.  15. ]
 [60.  50.   0.   1. ]
 [60.5 53.6  4.  10. ]
 [56.2 49.1  4.  18. ]
 [53.2 42.8  1.  10. ]
 [58.1 46.4 13.   7. ]
 [58.3 48.3  0.   4. ]
 [60.  51.8  0.   3. ]
 [60.9 53.6  1.   1. ]
 [57.1 52.   3.   9. ]
 [51.9 37.6 13.  16. ]
 [59.3 52.2  5.   6. ]
 [59.3 52.8  1.   5. ]
 [57.3 52.4  1.   4. ]
 [53.3 46.1  1.   3. ]
 [49.9 43.4  1.   7. ]
 [50.3 44.7  7.   5. ]
 [55.  42.5 16.   7. ]
 [54.4 40.9 64.   8. ]
 [59.8 46.3  1.   3. ]
 [54.6 41.1  2.   6. ]
 [56.1 39.5 33.  41. ]
 [62.7 49.  20.  20. ]
 [65.  51.3  8.   2. ]
 [65.  54.   6.   0. ]
 [56.8 45.2 65.  19. ]
 [52.4 39.   6.   5. ]
 [54.6 38.8 33.   9. ]
 [58.  43.   2.   3. ]
 [61.8 46.9 64.  11. ]
 [65.3 48.3  2.   2. ]
 [65.1 42.4  7.   8. ]
 [63.8 43.   2.  11. ]
 [65.8 46.   7.  10. ]
 [67.4 45.2 21.  32. ]
 [66.  46.   2.   5. ]
 [66.8 44.2  5.  12. ]
 [63.8 41.4  3.   7. ]
 [63.3 42.4 10.  24. ]
 [63.8 45.8  8.   9. ]
 [58.2 42.2 34.  23. ]
 [57.2 40.4 12.  12. ]
 [54.  38.   4.   4. ]
 [53.  40.   1.   1. ]
 [54.  41.3  1.   3. ]
 [52.3 40.7  1.   3. ]
 [50.5 36.5  1.   1. ]
 [50.1 35.   4.   4. ]
 [50.7 35.3  9.   2. ]
 [52.4 37.  22.   7. ]
 [59.1 43.1 33.  10. ]
 [61.7 44.3  8.   7. ]
 [59.8 44.6 22.   4. ]
 [59.  43.   4.   3. ]
 [60.8 45.   7.   6. ]
 [61.1 45.1  1.  13. ]
 [54.9 40.9  3.   6. ]
 [54.3 43.   2.   3. ]
 [53.4 40.   1.  10. ]
 [53.6 43.   1.   9. ]
 [53.6 43.1  2.  14. ]
 [48.3 35.8  4.   2. ]
 [47.4 36.   3.   4. ]
 [50.4 39.   1.   1. ]
 [54.7 43.   2.   3. ]
 [55.5 45.   1.   2. ]
 [55.4 37.8  4.   5. ]
 [57.1 41.2  5.   5. ]
 [56.3 43.   1.   0. ]
 [55.1 43.2  4.   2. ]
 [54.8 44.2  3.   6. ]
 [53.  44.   2.   2. ]
 [53.1 39.3  1.   5. ]
 [55.2 41.4  4.   8. ]
 [60.8 47.5  2.   3. ]
 [61.4 46.   1.   4. ]
 [62.8 47.5 17.   9. ]
 [59.8 43.8  8.   2. ]
 [60.5 43.2 12.   4. ]
 [64.2 47.  19.   6. ]
 [63.7 47.7 31.  10. ]
 [64.3 48.  27.   4. ]
 [64.7 48.  35.   1. ]
 [63.7 51.9  9.  19. ]
 [53.  43.9  1.   4. ]
 [50.9 42.   1.   3. ]
 [48.7 35.9 53.   8. ]
 [54.1 37.4 21.  14. ]
 [54.7 38.  11.   3. ]
 [56.7 39.7 14.   5. ]
 [55.3 48.7 42.  13. ]
 [54.  43.   9.   0. ]
 [52.  41.7 17.   4. ]
 [52.7 42.6 40.   5. ]
 [57.6 40.1 47.  10. ]
 [57.7 45.4  9.   3. ]
 [56.1 43.7 48.  18. ]
 [56.3 43.  13.   5. ]
 [57.8 43.6 14.   5. ]
 [58.2 47.9 59.  10. ]
 [58.5 45.5 26.  10. ]
 [57.3 41.5 51.   8. ]
 [55.7 40.   2.   4. ]
 [58.4 44.4  3.  10. ]
 [61.  46.8  4.   0. ]
 [63.2 50.   3.   4. ]
 [65.8 51.3 12.  10. ]
 [67.  50.5  5.   6. ]
 [68.8 52.2  3.  15. ]
 [64.  47.4  3.   9. ]
 [66.9 54.4  4.  19. ]
 [68.6 56.2  7.   9. ]
 [70.  61.5  6.  17. ]
 [70.3 60.7  6.  17. ]
 [67.1 56.3  6.  24. ]
 [64.5 56.1  3.  21. ]
 [68.7 61.   0.   5. ]
 [72.3 58.5  2.  13. ]
 [65.3 47.6 11.  87. ]
 [70.6 51.4 16.  14. ]
 [74.  64.6 10.  17. ]
 [70.2 52.   1.   5. ]
 [73.  54.1  4.   3. ]]"
"[[46.  36.   4.   3. ]
 [52.7 43.1 26.   3. ]
 [55.6 48.2  8.  13. ]
 ...
 [51.8 45.   2.   2. ]
 [54.3 48.8  5.   3. ]
 [58.3 51.5  3.  11. ]]"
"[[49.7 39.7  1.   1. ]
 [51.1 38.1 62.  65. ]
 [56.8 46.   1.   4. ]
 ...
 [52.  41.   3.   5. ]
 [52.4 40.6 12.  13. ]
 [49.8 39.7 11.  17. ]]"
"[[68.3 63.4  6.   3. ]
 [70.3 66.1  2.   2. ]
 [67.6 53.5  6.  11. ]
 ...
 [64.  43.5  1.   4. ]
 [59.6 40.4  4.  20. ]
 [61.  37.3  1.   4. ]]"
"[[55.5 45.1  2.   7. ]
 [60.5 45.7  2.  10. ]
 [59.3 45.2  2.   5. ]
 ...
 [63.6 49.6  4.   6. ]
 [59.4 47.1 61.  17. ]
 [62.  57.2  1.   3. ]]"
