0
 [ 80.   59.    5.    2. ]
 [ 84.   65.1   7.   11. ]
 [ 77.1  58.2  13.   10. ]
 [ 74.8  55.1  12.    5. ]
 [ 75.6  57.1   8.    3. ]
 [ 74.5  54.3  17.   12. ]
 [ 71.   54.5   0.    2. ]
 [ 79.9  62.7   9.   46. ]
 [ 85.   63.5   2.    2. ]
 [ 85.4  65.1  30.   38. ]
 [ 84.9  64.9   3.   11. ]
 [ 83.4  64.8   4.   11. ]
 [ 76.8  58.3  10.   30. ]
 [ 77.1  58.2   8.   12. ]
 [ 79.7  59.7   9.    3. ]
 [ 83.8  63.4  18.   18. ]
 [ 84.8  62.   11.   42. ]
 [ 85.   60.    0.    2. ]
 [ 86.   61.2   2.   17. ]
 [ 84.8  62.5   3.    5. ]
 [ 85.7  63.    4.    4. ]
 [ 87.3  62.3  19.    2. ]
 [ 88.4  69.8   3.   10. ]
 [ 86.5  70.    0.    4. ]
 [ 83.8  59.3   8.   26. ]
 [ 87.4  64.    4.   13. ]
 [ 86.   65.    1.    1. ]
 [ 85.4  61.2   2.    5. ]
 [ 80.3  64.    4.    0. ]
 [ 80.7  65.    7.    5. ]
 [ 83.4  61.1  11.    6. ]
 [ 87.5  59.3   2.    6. ]
 [ 88.6  60.8   4.    0. ]
 [ 88.   65.    4.    1. ]
 [ 87.5  64.   13.   22. ]
 [ 90.6  63.7   9.   14. ]
 [ 91.8  69.6   4.    6. ]
 [ 88.7  66.7   1.    4. ]
 [ 83.9  62.3   6.   13. ]
 [ 82.7  65.7  14.    6. ]
 [ 78.   69.7  15.    5. ]
 [ 75.   65.3  26.    4. ]
 [ 83.5  72.   12.    7. ]
 [ 87.8  67.3   5.    5. ]
 [ 86.5  67.    4.    2. ]
 [ 88.9  67.5   7.    7. ]
 [ 88.9  68.    2.    4. ]
 [ 87.9  67.4  27.    8. ]
 [ 87.   65.3   2.    6. ]
 [ 79.6  57.7   4.    4. ]
 [ 80.3  57.5   3.    1. ]
 [ 83.9  64.3   7.    3. ]
 [ 85.3  64.8  30.    6. ]
 [ 84.   65.    3.    5. ]
 [ 85.5  65.2  17.    1. ]
 [ 85.4  65.7  11.    6. ]
 [ 84.   64.    5.    3. ]
 [ 84.7  61.4   9.    5. ]
 [ 86.2  62.6  10.   14. ]
 [ 86.8  63.4   6.    4. ]
 [ 85.6  63.6   3.    7. ]
 [ 84.7  64.  101.   35. ]
 [ 89.4  65.1  10.   11. ]
 [ 90.4  65.5  18.    3. ]
 [ 90.9  66.5   3.    2. ]
 [ 91.2  75.3  15.   12. ]
 [ 88.9  69.9   4.   15. ]
 [ 85.3  65.2  12.    8. ]
 [ 88.   66.8   2.    7. ]
 [ 90.8  72.7   3.   12. ]
 [ 91.5  73.5   1.    3. ]
 [ 84.1  64.    6.   10. ]
 [ 76.6  55.    5.   10. ]
 [ 80.   59.8   2.    5. ]
 [ 80.8  61.8   7.    2. ]
 [ 80.3  58.8  21.    9. ]
 [ 84.4  63.    9.    9. ]
 [ 85.5  64.    8.   10. ]
 [ 85.6  64.8   0.    6. ]
 [ 85.   62.   16.    4. ]
 [ 85.7  62.7   6.    7. ]
 [ 87.1  64.7  19.   10. ]
 [ 89.   66.1   9.    7. ]
 [ 76.4  55.9   6.   13. ]
 [ 84.4  60.9   4.    2. ]
 [ 85.3  63.7   1.    4. ]
 [ 86.7  64.    1.    3. ]
 [ 87.6  62.8   1.    0. ]
 [ 87.7  63.4   2.    2. ]
 [ 87.7  67.9   5.    6. ]
 [ 78.9  61.9   6.   16. ]
 [ 70.3  50.7  25.   12. ]
 [ 78.   57.5   3.    5. ]
 [ 76.7  54.3   7.    5. ]
 [ 81.9  57.1   7.    6. ]
 [ 86.2  62.4  19.   11. ]
 [ 87.4  66.    8.   51. ]
 [ 90.9  67.7  17.    7. ]]"
"[[63.7 47.  49.   3. ]
 [65.  48.4 23.   4. ]
 [68.  57.3  2.   1. ]
 ...
 [55.9 46.7  1.   6. ]
 [59.5 44.2  5.  10. ]
 [57.5 44.   1.   5. ]]"
"[[58.2 42.2 19.  60. ]
 [62.2 51.2 97.  25. ]
 [61.  48.5 10.   6. ]
 ...
 [85.4 61.2 31.   9. ]
 [88.1 64.5 13.   4. ]
 [89.  64.8 77.  20. ]]"
"[[ 58.7  41.4   4.    6. ]
 [ 63.9  45.7  19.    5. ]
 [ 71.   52.    0.    2. ]
 ...
 [ 85.   82.3  30.   11. ]
 [ 87.   83.   11.    5. ]
 [ 55.7  36.1 109.   67. ]]"
"[[71.9 59.2 17.   6. ]
 [60.8 52.4 12.  40. ]
 [66.5 54.8  7.  18. ]
 ...
 [78.5 61.3  6.   3. ]
 [79.9 62.5 23.  15. ]
 [78.3 61.5  4.  13. ]]"
"[[ 55.1  35.1  98.  177. ]
 [ 53.3  40.8  19.   53. ]
 [ 53.2  43.8  11.    8. ]
 ...
 [ 45.6  33.6   8.    7. ]
 [ 43.4  31.2   3.    2. ]
 [ 43.   30.5   1.    1. ]]"
"[[64.5 52.5  9.   1. ]
 [69.3 56.8  3.  35. ]
 [68.9 56.  25.  30. ]
 ...
 [91.8 80.5 24.   4. ]
 [94.7 82.3 10.  10. ]
 [98.6 81.9 37.  18. ]]"
"[[ 72.5  52.    2.   47. ]
 [ 69.2  55.6  58.    7. ]
 [ 67.   56.3   4.   12. ]
 ...
 [ 94.7  68.3  12.  123. ]
 [ 84.8  68.4 160.  108. ]
 [ 83.9  65.1  18.    7. ]]"
"[[ 52.   43.7   8.   52. ]
 [ 52.2  37.6 110.   41. ]
 [ 56.8  49.    7.    8. ]
 ...
 [ 58.4  41.8   2.    6. ]
 [ 59.1  42.2   4.    4. ]
 [ 60.3  43.7   2.    6. ]]"
"[[ 76.5  56.5   3.   57. ]
 [ 72.   60.6  29.   18. ]
 [ 63.   49.4   5.   12. ]
 [ 61.8  45.5   5.    9. ]
 [ 61.2  50.  132.   58. ]
 [ 61.3  46.5  10.    2. ]
 [ 58.6  50.1  66.   13. ]
 [ 60.3  53.    8.    1. ]
 [ 61.   54.    8.    5. ]
 [ 63.2  47.    7.    3. ]
 [ 66.3  47.8   6.    7. ]
 [ 68.8  50.5  26.    3. ]
 [ 69.9  54.    6.    3. ]
 [ 69.6  50.7  12.    7. ]
 [ 69.4  55.7   5.    9. ]
 [ 65.3  46.7   3.    7. ]
 [ 62.8  44.4   7.    9. ]
 [ 65.   46.9  12.   10. ]
 [ 66.6  47.6   3.    3. ]
 [ 68.   50.    6.    2. ]
 [ 68.2  55.8   2.    6. ]
 [ 67.8  56.8   1.    6. ]
 [ 60.8  51.    4.    4. ]
 [ 56.   48.    3.    2. ]
 [ 56.4  48.7   3.    2. ]
 [ 62.   46.2  16.   10. ]
 [ 63.8  46.2  22.    3. ]
 [ 67.4  51.1  19.    4. ]
 [ 64.6  52.3   1.    3. ]
 [ 66.5  54.8   2.    1. ]
 [ 62.1  54.1   5.    6. ]
 [ 64.3  50.3  12.    9. ]
 [ 68.   54.7   1.    2. ]
 [ 69.5  58.    2.    2. ]
 [ 69.6  56.1  20.    6. ]
 [ 69.8  52.5   2.    7. ]
 [ 66.3  47.5   8.    2. ]
 [ 68.8  50.4   2.    6. ]
 [ 73.   53.    1.    1. ]
 [ 74.6  54.6  10.    2. ]
 [ 76.3  54.3  14.    5. ]
 [ 74.   53.   16.    2. ]
 [ 73.3  52.3  21.   11. ]
 [ 72.5  53.7  20.    4. ]
 [ 75.5  54.8   5.    3. ]
 [ 77.   61.    1.    4. ]
 [ 75.3  61.    1.    1. ]
 [ 69.9  49.7   7.   10. ]
 [ 73.2  52.8   5.    8. ]
 [ 75.8  62.8   5.    3. ]
 [ 70.7  58.5   7.    8. ]
 [ 72.1  60.1   5.    5. ]
 [ 69.1  58.5   2.    2. ]
 [ 66.6  56.3   7.    5. ]
 [ 68.5  58.    9.    1. ]
 [ 69.8  60.3  73.   60. ]
 [ 64.5  54.8   3.    4. ]
 [ 61.   52.7   4.    2. ]
 [ 58.9  51.8  36.   30. ]
 [ 61.7  54.    1.    1. ]
 [ 62.3  49.6   3.   11. ]
 [ 65.3  52.2   2.    1. ]
 [ 66.3  57.3   1.    1. ]
 [ 62.   54.2   0.    2. ]
 [ 58.   53.3   4.    2. ]
 [ 60.4  53.1   5.    3. ]
 [ 62.3  54.7   1.    1. ]
 [ 64.   49.1   6.   12. ]
 [ 63.5  50.8   1.    7. ]
 [ 62.8  49.5  13.   70. ]
 [ 67.4  50.6   3.   32. ]
 [ 63.4  49.7   6.   20. ]
 [ 59.8  50.7  36.   13. ]
 [ 68.8  55.4  13.   15. ]
 [ 68.5  55.    4.    0. ]
 [ 67.9  49.5  17.    7. ]
 [ 72.1  51.5   3.    6. ]
 [ 67.2  49.   21.    7. ]
 [ 61.5  46.    0.    4. ]
 [ 61.2  44.5  68.    5. ]
 [ 62.   45.    3.    1. ]
 [ 63.2  46.   21.   15. ]
 [ 67.7  46.7   7.   10. ]
 [ 67.5  45.5   0.    1. ]
 [ 77.   39.    2.    2. ]
 [ 73.3  39.2   3.   13. ]
 [ 70.3  37.    7.   21. ]
 [ 71.8  40.8   5.   11. ]
 [ 73.8  41.7  11.   10. ]
 [ 76.3  44.3   8.    7. ]
 [ 77.6  45.8  10.   10. ]
 [ 74.2  45.4   6.   15. ]
 [ 73.7  45.    5.    7. ]
 [ 72.5  45.5   0.    2. ]
 [ 74.   45.    0.    6. ]
 [ 76.2  48.    9.    7. ]
 [ 70.   49.8  24.    8. ]
 [ 72.   50.    2.    5. ]
 [ 74.8  50.2   2.    4. ]
 [ 72.8  50.2   8.    8. ]
 [ 75.   51.8   3.    7. ]
 [ 74.3  53.    5.    6. ]
 [ 68.3  53.    4.   11. ]
 [ 64.5  55.   30.   56. ]
 [ 66.4  57.3  16.   26. ]
 [ 63.7  48.3   9.   31. ]
 [ 68.9  52.6   7.   13. ]
 [ 72.   54.3  10.    8. ]
 [ 71.   55.   63.   10. ]
 [ 67.2  54.2  33.   18. ]
 [ 68.   57.8   4.    3. ]
 [ 70.2  59.8  11.    7. ]
 [ 67.   58.7   4.    8. ]
 [ 64.4  49.    6.    3. ]
 [ 68.   48.3   6.    0. ]
 [ 68.   49.5   0.    8. ]
 [ 70.6  54.   34.   28. ]
 [ 72.7  55.    4.    2. ]
 [ 73.9  55.1  56.   29. ]
 [ 75.8  60.    8.   18. ]
 [ 76.1  59.2  23.    7. ]
 [ 75.5  64.    1.    3. ]
 [ 77.3  68.5   3.    2. ]
 [ 76.5  71.    1.    1. ]
 [ 73.   57.9   3.    8. ]
 [ 72.   56.5   6.    2. ]
 [ 66.5  51.7   5.    3. ]
 [ 70.4  63.9   2.    2. ]
 [ 68.7  64.    1.    2. ]
 [ 65.6  51.9   6.    3. ]
 [ 68.6  54.5   9.   14. ]
 [ 70.8  54.9   3.   17. ]
 [ 73.4  53.2  13.   16. ]
 [ 74.3  65.    1.    5. ]
 [ 71.5  63.3   0.    2. ]
 [ 65.8  61.4   3.    8. ]
 [ 62.4  48.2  20.   14. ]
 [ 61.5  48.5   2.    0. ]
 [ 67.8  53.   25.    6. ]
 [ 70.7  53.    5.    6. ]
 [ 74.2  52.4  35.   18. ]
 [ 73.5  52.8  21.   37. ]
 [ 67.3  47.3   2.    3. ]
 [ 64.8  46.8   8.    8. ]
 [ 67.8  43.7  14.   18. ]
 [ 68.5  43.    0.    3. ]
 [ 69.8  43.3  40.   98. ]
 [ 72.   46.8   8.    8. ]
 [ 70.   46.3   4.    4. ]
 [ 71.1  45.7   7.    7. ]
 [ 72.1  45.6   2.   21. ]
 [ 67.4  44.4   3.   15. ]
 [ 59.8  41.3   4.    8. ]
 [ 63.   41.    1.    1. ]
 [ 62.5  41.5   2.    0. ]
 [ 62.7  42.8   6.   11. ]
 [ 65.   44.    2.    1. ]
 [ 67.5  44.5   1.    0. ]
 [ 70.2  46.6   8.    5. ]
 [ 73.9  48.   14.   18. ]
 [ 75.8  46.8   2.   22. ]
 [ 73.3  46.5   6.    6. ]
 [ 69.8  46.    9.    7. ]
 [ 72.8  47.    3.    1. ]
 [ 74.   49.    1.    3. ]
 [ 65.9  45.2  32.   27. ]
 [ 67.4  44.4  18.   12. ]
 [ 70.8  45.5   5.    4. ]
 [ 75.   48.8  19.   19. ]
 [ 70.3  47.    4.    4. ]
 [ 67.5  47.    2.    1. ]
 [ 70.3  50.3   7.   20. ]
 [ 72.   50.5   2.    0. ]
 [ 67.   46.8   7.    9. ]
 [ 62.6  43.6  22.    4. ]
 [ 69.5  45.9  18.   17. ]
 [ 75.1  48.1   9.   12. ]
 [ 73.   47.6  43.   46. ]
 [ 75.5  49.5   2.    2. ]
 [ 76.7  50.    6.    3. ]
 [ 77.   51.    1.    0. ]
 [ 75.3  49.   53.   33. ]
 [ 78.5  47.5  16.    2. ]
 [ 79.8  48.   16.    6. ]
 [ 77.6  47.    2.    9. ]
 [ 76.2  46.2   5.    5. ]
 [ 66.9  40.7 100.   55. ]
 [ 74.   43.5  15.    2. ]
 [ 74.2  43.8  21.   19. ]
 [ 74.4  46.4   5.    4. ]
 [ 74.   46.    1.    4. ]
 [ 80.   49.   15.   16. ]
 [ 78.6  48.    7.    5. ]
 [ 77.1  47.9  12.    7. ]
 [ 73.   47.5   5.    7. ]
 [ 79.8  49.4   5.    5. ]
 [ 80.2  51.4  10.   17. ]
 [ 76.   49.   10.    2. ]
 [ 76.5  50.2  39.    8. ]
 [ 76.9  53.7  16.   15. ]
 [ 74.3  50.8  35.   11. ]
 [ 74.7  53.3   4.   13. ]
 [ 75.   52.    0.    1. ]
 [ 73.4  49.3   9.   26. ]
 [ 76.   49.3  11.    1. ]
 [ 76.7  49.    5.    0. ]
 [ 79.5  51.6  24.    8. ]
 [ 76.4  51.9  23.    8. ]
 [ 73.3  48.3   3.    5. ]
 [ 74.7  48.   20.    6. ]
 [ 77.5  49.5  47.    8. ]
 [ 81.1  52.2  25.    4. ]
 [ 81.7  53.7   4.    8. ]]"
"[[ 52.3  41.1 225.   47. ]
 [ 56.8  48.2  17.   10. ]
 [ 57.7  48.   11.   15. ]
 ...
 [ 54.4  45.1   4.    8. ]
 [ 52.5  43.1   7.    6. ]
 [ 52.3  39.8  17.   12. ]]"
"[[53.  37.8  2.   1. ]
 [51.3 40.2 33.  17. ]
 [52.7 40.3  6.   2. ]
 ...
 [67.  50.3  4.   8. ]
 [59.  47.2  3.  16. ]
 [59.  46.2  2.   7. ]]"
"[[79.4 59.5 19.  73. ]
 [69.3 58.8  2.   4. ]
 [58.5 53.5  3.   6. ]
 ...
 [52.6 44.4 13.   2. ]
 [56.8 45.3 18.  10. ]
 [54.  43.   2.   2. ]]"
"[[57.2 43.5 33.  35. ]
 [45.7 34.7  4.   5. ]
 [44.9 35.4 15.  19. ]
 ...
 [64.9 51.7  5.   6. ]
 [63.  51.   0.   0. ]
 [63.3 45.7  8.   5. ]]"
