0
 [ 71.4  66.4   8.    3. ]
 [ 75.   68.5   7.    2. ]
 [ 75.7  57.7  44.   27. ]
 [ 76.2  56.7   8.    4. ]
 [ 82.   61.    1.    4. ]
 [ 84.   62.5   1.    1. ]
 [ 85.2  64.    4.    2. ]
 [ 84.5  64.    4.    1. ]
 [ 84.   61.7  12.    4. ]
 [ 88.7  65.   14.    5. ]
 [ 92.   71.3   1.    5. ]
 [ 91.8  66.4  23.    6. ]
 [ 94.4  74.    2.    2. ]
 [ 92.8  73.6   5.    6. ]
 [ 90.   68.5   1.    1. ]
 [ 85.4  70.4   2.   12. ]
 [ 86.3  78.7   1.    8. ]
 [ 79.1  61.9  18.   24. ]
 [ 83.4  68.6   9.   14. ]
 [ 91.8  74.1  16.    9. ]
 [ 85.   70.3   0.    1. ]
 [ 88.7  71.7   2.    1. ]
 [ 91.9  74.1   4.    1. ]
 [ 89.7  74.7   5.    6. ]
 [ 90.8  67.    1.   11. ]
 [ 87.   64.    2.    4. ]
 [ 93.5  75.4   6.    4. ]
 [ 95.6  74.    7.   11. ]
 [ 96.8  78.5   7.   13. ]
 [ 93.5  78.    0.    5. ]
 [ 83.4  68.2   1.   13. ]
 [ 68.9  60.6   8.    6. ]
 [ 69.6  51.9   2.   19. ]
 [ 69.   63.5   4.   15. ]
 [ 71.   66.    1.    4. ]
 [ 72.   54.3   1.    1. ]
 [ 68.6  49.    5.    6. ]
 [ 69.5  63.    2.    9. ]
 [ 69.5  60.8   1.    4. ]
 [ 69.   56.    1.    1. ]
 [ 64.9  52.6   5.    6. ]
 [ 71.3  63.7   3.   14. ]
 [ 74.6  67.8   7.    6. ]
 [ 75.   63.5   0.    1. ]
 [ 65.7  53.6   8.   12. ]
 [ 63.1  57.6   4.   14. ]
 [ 68.2  55.8   1.    2. ]
 [ 66.2  60.5   3.   17. ]
 [ 71.7  63.3   0.    2. ]
 [ 70.1  57.4   5.    4. ]
 [ 66.8  56.9   1.    6. ]
 [ 65.1  58.1   9.    7. ]
 [ 68.   57.4   3.   12. ]
 [ 65.   52.1   3.   11. ]
 [ 69.   54.    3.    4. ]
 [ 71.4  57.7   2.    6. ]
 [ 69.   54.4   1.   10. ]
 [ 67.3  51.5   1.    1. ]
 [ 70.5  51.7  11.   31. ]
 [ 73.   53.3   2.    2. ]
 [ 73.   52.1   1.    4. ]
 [ 76.1  58.7   3.    7. ]
 [ 75.   58.    0.    0. ]
 [ 78.1  61.7   2.    1. ]
 [ 73.2  59.2   1.    3. ]
 [ 72.2  59.    1.    1. ]
 [ 73.   60.    1.    2. ]
 [ 70.3  61.    2.    3. ]
 [ 71.5  61.    0.    0. ]
 [ 74.5  62.8   5.   11. ]
 [ 70.6  60.2   2.    3. ]
 [ 72.6  61.    1.    3. ]
 [ 74.5  62.3   2.   19. ]
 [ 80.4  66.    1.    7. ]
 [ 77.4  63.5   4.    6. ]
 [ 77.6  63.2   3.   10. ]
 [ 78.4  65.7   3.    3. ]
 [ 70.9  58.9  12.    3. ]
 [ 73.8  62.3   3.   20. ]
 [ 74.7  62.4   9.   26. ]
 [ 79.8  65.2  19.   11. ]
 [ 86.4  71.   10.   22. ]
 [ 82.3  66.3   3.    6. ]
 [ 77.7  57.7   1.    2. ]
 [ 79.6  58.2   4.    5. ]
 [ 87.   69.    1.    1. ]
 [ 88.7  66.3   2.    5. ]
 [ 85.3  63.1  13.    6. ]
 [ 77.4  64.3   3.   13. ]
 [ 85.3  70.8   6.    3. ]
 [ 91.4  74.6   9.    5. ]
 [ 89.   78.6  11.    6. ]
 [ 87.   75.1   7.   15. ]
 [ 93.9  78.4  17.    9. ]
 [ 93.3  80.    3.    2. ]
 [ 94.9  82.7   6.    3. ]
 [ 94.3  84.8   2.    3. ]
 [ 95.2  88.2   2.    4. ]
 [ 94.   89.3   3.    4. ]
 [ 87.8  82.7   8.   13. ]
 [ 85.1  74.8   5.    8. ]
 [ 91.6  80.6  26.   14. ]
 [ 94.2  80.2  11.    6. ]
 [ 90.7  76.8   3.   11. ]
 [ 81.   65.7   3.   20. ]
 [ 75.3  68.   14.   15. ]
 [ 85.7  79.6  14.   20. ]
 [ 91.   82.7  10.   16. ]
 [ 94.   87.8  24.   37. ]
 [ 95.3  90.8  11.   19. ]
 [ 90.6  77.1  15.    9. ]
 [ 82.9  69.2  36.   16. ]
 [ 82.8  75.9  10.   13. ]
 [ 83.6  66.2   7.    8. ]
 [ 85.3  69.    2.    5. ]
 [ 89.7  73.3   5.   10. ]
 [ 95.   78.   12.    4. ]
 [ 97.2  77.5  14.   43. ]
 [ 97.   78.4   6.    6. ]
 [ 98.3  91.3   8.    6. ]
 [ 98.9  93.5   2.    5. ]
 [100.3  92.9   5.   10. ]
 [ 98.   91.7   3.    3. ]
 [ 91.7  87.    1.    2. ]
 [ 91.9  77.3  11.    9. ]
 [ 95.3  88.3   2.    3. ]
 [ 90.3  84.    3.   12. ]
 [ 70.9  57.5   3.    3. ]
 [ 78.4  72.4   3.    7. ]
 [ 81.   77.4   2.    7. ]
 [ 84.2  79.2   4.    6. ]
 [ 83.9  78.    2.    7. ]
 [ 85.2  72.5   4.    7. ]
 [ 85.3  68.5   8.   10. ]
 [ 84.3  71.1   4.    8. ]
 [ 87.2  81.3   2.    6. ]
 [ 82.   80.3   2.    3. ]
 [ 82.7  77.9   2.    2. ]
 [ 82.5  81.8   3.    3. ]]"
"[[72.8 59.  25.  28. ]
 [64.  50.   4.   8. ]
 [60.  47.5  0.   0. ]
 ...
 [89.  75.1 47.  28. ]
 [94.3 77.  10.  17. ]
 [85.2 71.4 78.  30. ]]"
"[[69.2 58.   3.   7. ]
 [67.  53.   6.   3. ]
 [65.6 53.   3.   3. ]
 ...
 [85.5 76.3  5.   1. ]
 [73.2 60.4  4.   6. ]
 [66.1 56.7  9.  13. ]]"
"[[ 84.   67.3   2.   13. ]
 [ 83.7  69.7   9.    3. ]
 [ 82.   67.5   3.    2. ]
 ...
 [106.3  88.   10.    1. ]
 [106.5  86.3   8.    9. ]
 [101.8  81.7  18.    4. ]]"
"[[71.7 64.6  5.   3. ]
 [86.4 73.   2.   3. ]
 [86.  75.5  1.   3. ]
 [89.7 82.   0.  12. ]
 [90.7 82.8  1.   6. ]
 [90.5 84.   1.   2. ]
 [91.  84.9  3.   2. ]
 [90.7 76.7  1.   4. ]
 [92.1 81.4  4.  15. ]
 [89.  67.5  4.   1. ]
 [74.6 56.5  3.  13. ]
 [78.4 59.6  6.  10. ]
 [87.3 78.8 43.  22. ]
 [89.3 82.3  1.   1. ]
 [85.4 63.3  2.   4. ]
 [85.5 66.7 15.  35. ]
 [87.5 68.7  5.   5. ]
 [89.8 69.8  1.   2. ]
 [89.3 67.7  1.   3. ]
 [88.3 65.5  1.   4. ]
 [89.  68.8  1.   1. ]
 [89.6 69.8  6.  10. ]
 [89.  71.2  7.   3. ]
 [94.3 78.   1.   1. ]
 [96.  80.   2.   1. ]
 [96.2 79.8  4.  10. ]
 [93.7 76.7  2.   1. ]
 [94.2 76.7  3.   2. ]
 [96.  78.1  3.   2. ]
 [95.4 78.   5.   2. ]
 [93.3 75.7  2.   5. ]
 [94.1 77.3 26.  60. ]
 [96.2 78.2  3.   4. ]
 [97.2 78.4  4.   3. ]
 [75.3 61.4  6.  17. ]
 [73.  59.8  4.   1. ]
 [80.  63.4  6.   7. ]
 [81.  68.3  1.   9. ]
 [81.5 68.   0.   1. ]
 [83.7 69.   2.   2. ]
 [82.8 69.7  3.   6. ]
 [81.4 68.5 14.   7. ]
 [82.2 68.3  4.   8. ]
 [81.7 67.3  3.   2. ]
 [82.5 64.   1.   1. ]
 [80.7 61.9  1.   3. ]
 [84.2 69.8  6.   8. ]
 [89.8 75.3  7.   4. ]
 [90.6 75.   3.   4. ]
 [88.4 74.5  3.   9. ]
 [89.3 74.3  0.   8. ]
 [68.  54.8  1.  11. ]
 [75.2 61.6  4.   9. ]
 [80.9 66.5  5.   4. ]
 [85.4 71.7 13.  16. ]
 [86.  71.   2.   2. ]
 [81.6 65.8 12.  11. ]
 [78.9 63.2  7.   6. ]
 [81.  65.3  2.   5. ]
 [80.8 65.5  2.   2. ]
 [85.1 67.1  6.   5. ]
 [84.  69.3  0.   5. ]
 [65.2 56.6  6.  15. ]
 [69.7 58.7  3.   3. ]
 [65.8 56.8  3.   2. ]
 [64.4 53.2  2.  11. ]
 [62.2 52.3  2.   3. ]
 [64.  56.  21.   1. ]
 [62.  51.7  1.   1. ]
 [60.7 51.6  5.   7. ]
 [68.7 57.3  6.   4. ]
 [72.8 56.2  0.   1. ]
 [76.7 58.7  0.   1. ]
 [78.3 56.7  4.   2. ]
 [80.3 58.7  1.   1. ]
 [85.3 71.7  3.   2. ]
 [84.7 69.   2.   5. ]
 [82.5 64.3  1.   3. ]
 [76.6 62.7  5.   7. ]
 [83.  68.3  1.   1. ]
 [83.4 65.5  4.   7. ]
 [79.7 67.4  3.   5. ]
 [80.  67.   0.   0. ]
 [72.2 60.9  6.   9. ]
 [81.5 67.   2.   1. ]
 [75.6 62.5  4.  11. ]
 [83.3 64.6  4.   2. ]
 [85.9 71.8  6.  12. ]
 [87.  73.3  9.  10. ]
 [88.4 81.6  2.   5. ]
 [79.8 65.9  6.  15. ]
 [88.  68.8  1.   3. ]
 [86.8 69.5  1.   2. ]
 [86.5 71.5  1.   2. ]
 [87.4 70.6  1.   4. ]
 [81.5 64.7  3.   9. ]
 [84.2 65.   5.   2. ]
 [83.6 67.   3.   2. ]
 [85.  68.   0.   0. ]
 [85.3 68.4  4.   4. ]
 [85.5 69.   2.   4. ]
 [88.9 71.6  3.   3. ]
 [89.  74.5  5.   3. ]
 [89.2 73.1 10.   7. ]
 [93.2 75.6 11.  10. ]
 [94.3 77.  10.   4. ]
 [93.  73.8 10.   5. ]
 [77.5 61.3  8.  18. ]
 [73.3 57.   2.   1. ]
 [81.6 63.8  4.   7. ]
 [85.4 67.5  8.   6. ]
 [88.3 70.7  2.   2. ]
 [86.7 64.  29.  32. ]
 [81.7 64.3  2.  12. ]
 [86.7 68.3 16.   4. ]
 [91.  71.   0.   0. ]
 [92.9 74.4  4.   4. ]
 [92.8 73.8  1.   1. ]
 [92.  73.   2.   2. ]
 [89.3 71.7  2.   3. ]
 [86.2 68.5  1.   9. ]
 [80.  63.7  0.   3. ]
 [85.7 70.   4.  16. ]
 [87.  72.3  1.   1. ]
 [86.3 71.3  1.   2. ]
 [84.3 71.   1.   1. ]
 [84.3 70.7  2.   4. ]
 [77.  67.8  0.  11. ]
 [71.8 63.8  7.   4. ]
 [87.  80.5  2.   7. ]
 [82.  71.5  1.   1. ]
 [85.7 70.8  3.   3. ]
 [88.1 78.  12.   4. ]
 [88.8 75.2  4.   3. ]
 [86.  75.8  1.   4. ]
 [87.5 73.   1.   2. ]
 [87.  69.7  2.   3. ]
 [87.  77.6  3.   5. ]
 [88.8 79.3  1.   1. ]
 [85.7 78.7  1.   1. ]
 [86.  70.   3.   2. ]
 [86.  70.2  2.   0. ]
 [84.7 67.   1.   3. ]
 [84.4 74.   1.   5. ]
 [90.6 84.   2.  12. ]
 [81.6 76.   1.   4. ]
 [75.  64.8  3.   2. ]
 [76.6 63.2  2.   3. ]
 [82.3 71.8  3.   5. ]
 [86.  73.1  7.   3. ]
 [86.7 72.   1.   0. ]
 [84.8 68.1  1.  12. ]
 [89.4 71.  12.   7. ]
 [91.4 74.4  1.   1. ]
 [92.8 76.   0.   1. ]
 [93.6 76.   4.   2. ]
 [92.  69.   2.   0. ]
 [90.9 64.8 16.  14. ]
 [95.4 77.8  3.   4. ]
 [95.9 79.8  6.   3. ]
 [95.5 78.2  6.  10. ]
 [96.8 77.  14.   5. ]
 [96.7 76.2  5.   4. ]
 [99.  77.   0.   3. ]
 [98.7 76.5  4.   2. ]
 [82.  64.6  5.  14. ]
 [69.6 55.3  5.   4. ]
 [78.5 61.7  2.   1. ]
 [82.3 65.4  4.   2. ]
 [84.  63.3  0.   0. ]
 [84.3 62.1  2.   3. ]
 [89.  70.   3.   1. ]
 [89.5 71.2  3.   2. ]
 [90.2 72.6  0.   1. ]
 [90.8 69.   2.   2. ]
 [91.6 73.1  4.  10. ]
 [92.1 65.8 21.  23. ]
 [90.4 72.2  4.   5. ]
 [89.  69.   0.   0. ]
 [89.  66.9  2.   4. ]
 [90.6 72.5  4.   6. ]
 [94.1 76.   4.   2. ]
 [95.8 74.4  6.   6. ]
 [95.3 75.   5.   3. ]
 [91.8 68.   2.   1. ]
 [93.5 72.3  5.   5. ]
 [94.5 69.8  2.   3. ]
 [92.  74.   2.   2. ]
 [88.8 69.7  2.   7. ]
 [84.6 64.4  2.   1. ]
 [86.5 65.7  7.  10. ]
 [87.2 64.4  2.   3. ]
 [89.8 70.5  4.   4. ]
 [95.3 74.6 10.   8. ]
 [96.6 76.   3.   7. ]
 [95.6 73.1  2.   4. ]
 [94.3 72.5  2.   2. ]
 [92.5 67.   3.   2. ]
 [93.1 75.7  6.   3. ]
 [92.1 73.7  3.   2. ]
 [91.6 73.2  3.   3. ]]"
"[[ 70.   53.    0.    1. ]
 [ 70.7  56.3   2.    0. ]
 [ 76.4  59.9   6.   10. ]
 ...
 [ 86.3  71.3   4.   10. ]
 [ 99.8  79.8   2.    2. ]
 [108.1  84.3   4.   12. ]]"
"[[89.4 89.3  6.  10. ]
 [82.8 82.3  3.   4. ]
 [83.3 85.   1.   3. ]
 ...
 [92.3 71.   0.   2. ]
 [96.  77.   1.   0. ]
 [90.3 73.1 10.  16. ]]"
"[[86.5 74.8  5.   2. ]
 [88.5 73.5  0.   2. ]
 [92.  72.7  1.  14. ]
 ...
 [67.7 51.7  6.   4. ]
 [71.5 61.   6.  10. ]
 [70.8 59.5  8.   9. ]]"
"[[ 63.2  50.3   2.    2. ]
 [ 63.7  52.6   5.   16. ]
 [ 61.   47.8   4.    9. ]
 [ 61.   50.8   3.    7. ]
 [ 61.   54.    1.    2. ]
 [ 66.   54.    2.    0. ]
 [ 69.9  56.3   6.    4. ]
 [ 73.5  57.    5.    1. ]
 [ 74.   67.    0.   12. ]
 [ 75.5  69.5   1.    2. ]
 [ 76.7  70.5   2.    7. ]
 [ 81.3  77.    4.    1. ]
 [ 84.   78.8   2.    1. ]
 [ 86.3  82.    3.    1. ]
 [ 86.7  83.4   7.    9. ]
 [ 74.5  68.3   4.   18. ]
 [ 74.8  66.3   1.    9. ]
 [ 75.   62.1  23.   20. ]
 [ 71.4  58.7   1.    2. ]
 [ 77.4  64.9   7.    4. ]
 [ 80.2  67.4   3.   12. ]
 [ 80.8  67.5  19.    7. ]
 [ 81.8  69.   17.    9. ]
 [ 85.1  69.6  13.    7. ]
 [ 87.   81.7   5.   12. ]
 [ 87.4  82.4   2.    2. ]
 [ 84.4  79.8   1.    7. ]
 [ 82.5  78.3   5.    7. ]
 [ 81.1  76.9  10.   10. ]
 [ 75.2  72.5   8.   10. ]
 [ 75.4  73.2   2.    1. ]
 [ 78.5  74.8   3.    1. ]
 [ 80.3  68.8   9.   12. ]
 [ 77.4  66.2  17.    4. ]
 [ 82.8  66.   32.   12. ]
 [ 83.5  66.4  23.   13. ]
 [ 88.   71.    1.    0. ]
 [ 88.6  83.4   6.   10. ]
 [ 82.   77.9   5.    2. ]
 [ 79.   74.    1.    1. ]
 [ 78.3  64.    1.    4. ]
 [ 81.3  64.3   6.   11. ]
 [ 84.6  67.5   6.    7. ]
 [ 78.4  56.8   4.   16. ]
 [ 79.3  56.5  21.    9. ]
 [ 87.   82.3   0.    2. ]
 [ 83.7  80.6   2.    9. ]
 [ 66.5  63.3   3.    2. ]
 [ 69.   53.4   2.    6. ]
 [ 78.   71.7   0.    7. ]
 [ 82.1  77.    1.    2. ]
 [ 76.4  71.1   2.    4. ]
 [ 74.2  69.6   0.    2. ]
 [ 67.2  63.2   1.    4. ]
 [ 66.1  51.1  14.   12. ]
 [ 64.   49.    8.    3. ]
 [ 69.9  66.2   6.   19. ]
 [ 74.4  61.3  47.   10. ]
 [ 78.2  62.    6.    4. ]
 [ 70.8  53.5  12.   19. ]
 [ 77.5  57.7  13.    7. ]
 [ 78.3  60.1  17.   11. ]
 [ 82.1  67.9   6.   16. ]
 [ 72.3  59.7   3.    5. ]
 [ 69.6  56.3  19.   18. ]
 [ 73.5  56.4  35.   30. ]
 [ 74.5  58.5  15.    0. ]
 [ 76.8  62.   12.    5. ]
 [ 77.7  63.2  16.    5. ]
 [ 83.5  67.5   1.    4. ]
 [ 78.7  62.4  25.   10. ]
 [ 80.8  60.    4.   10. ]
 [ 75.8  53.8   3.    7. ]
 [ 78.8  52.8   4.   16. ]
 [ 86.   63.    0.    5. ]
 [ 86.   60.3   1.    3. ]
 [ 84.3  56.6   5.   28. ]
 [ 75.9  59.6  53.   26. ]
 [ 75.2  60.2  23.   18. ]
 [ 77.   59.8   6.    9. ]
 [ 66.3  51.3   7.    5. ]
 [ 64.3  46.7   3.    1. ]
 [ 65.5  50.5   1.    2. ]
 [ 67.3  56.5   2.    4. ]
 [ 67.5  56.3   0.    2. ]
 [ 68.4  60.8   7.    3. ]
 [ 69.   63.    0.    0. ]
 [ 68.   55.4   3.    4. ]
 [ 74.1  59.6   3.    4. ]
 [ 80.2  66.    8.    2. ]
 [ 78.8  70.4   9.    9. ]
 [ 80.3  73.4  13.    6. ]
 [ 82.   75.8   6.    4. ]
 [ 76.3  67.5   4.    9. ]
 [ 66.5  55.2   2.   11. ]
 [ 67.   53.    2.    1. ]
 [ 72.   61.8   1.    8. ]
 [ 73.1  65.4   5.   13. ]
 [ 65.6  54.8   5.   10. ]
 [ 62.9  51.7   3.    2. ]
 [ 68.9  58.1   2.    1. ]
 [ 72.   63.3   0.    5. ]
 [ 75.2  67.    1.    7. ]
 [ 77.   68.3   2.    3. ]
 [ 66.5  53.8  13.   14. ]
 [ 65.3  54.3   2.    2. ]
 [ 71.2  60.3   4.    4. ]
 [ 73.9  63.3   3.    5. ]
 [ 74.   63.7   0.    1. ]
 [ 69.1  59.5   4.    5. ]
 [ 74.   60.1   1.    3. ]
 [ 74.8  63.5   1.    2. ]
 [ 75.   64.1   5.    7. ]
 [ 72.9  63.3   1.    1. ]
 [ 75.   62.    4.    2. ]
 [ 77.   59.5   3.    1. ]
 [ 78.8  58.7   7.    3. ]
 [ 80.8  63.6  53.   42. ]
 [ 79.7  66.   44.   11. ]
 [ 87.   68.5   0.    4. ]
 [ 84.4  73.   13.    9. ]
 [ 72.   63.3  26.    9. ]
 [ 75.3  66.9   6.    7. ]
 [ 69.8  62.5  27.   11. ]
 [ 68.8  57.5  40.   22. ]
 [ 67.9  55.4  54.    7. ]
 [ 71.3  56.   16.    0. ]
 [ 76.   59.   35.    9. ]
 [ 79.5  59.   11.    3. ]
 [ 79.7  59.3  12.    4. ]
 [ 80.   60.2  17.    7. ]
 [ 77.3  72.7  14.    8. ]
 [ 77.4  69.5 107.   38. ]
 [ 79.3  68.8  45.    8. ]
 [ 80.   72.    3.    1. ]
 [ 80.5  71.3   7.    6. ]
 [ 78.8  65.    3.    5. ]
 [ 77.4  64.6  24.    8. ]
 [ 81.3  66.9  14.   11. ]
 [ 85.   71.5   0.    1. ]
 [ 84.5  64.2   9.   21. ]
 [ 82.5  60.    1.    0. ]
 [ 83.   60.8  10.    7. ]
 [ 84.5  65.5   9.    2. ]
 [ 85.3  64.3  32.    2. ]
 [ 87.5  70.   19.   12. ]
 [ 86.5  75.    0.    3. ]
 [ 84.9  75.4  11.   11. ]
 [ 86.8  72.4   4.    4. ]
 [ 90.9  86.6   5.   21. ]
 [ 92.7  90.1   4.   23. ]
 [ 93.6  91.4   1.   19. ]
 [ 95.3  90.3   2.   12. ]
 [ 96.6  91.8   5.   26. ]
 [ 95.   91.8   8.   31. ]
 [ 95.7  90.1   7.   30. ]
 [ 89.6  81.4   3.   25. ]
 [ 90.2  83.7   2.   27. ]
 [ 92.   84.9   1.   33. ]
 [ 81.9  73.3   7.   36. ]
 [ 86.   81.    1.   13. ]
 [ 87.3  84.    1.    2. ]
 [ 86.3  82.3   3.   19. ]
 [ 86.2  82.5   1.    3. ]
 [ 90.4  87.1   8.   17. ]]"
"[[64.  46.   2.   1. ]
 [67.  52.6  2.   4. ]
 [70.  56.   4.   1. ]
 ...
 [67.6 62.1  9.   4. ]
 [69.8 61.5  4.  11. ]
 [69.8 58.8 10.  14. ]]"
"[[69.9 53.6  2.   3. ]
 [72.3 56.   2.   1. ]
 [69.3 55.   1.   8. ]
 ...
 [82.2 65.  46.  17. ]
 [84.6 62.1  8.  11. ]
 [74.6 60.8  8.  15. ]]"
"[[72.2 52.3  3.   4. ]
 [79.  72.   0.   4. ]
 [83.2 76.2  4.  10. ]
 ...
 [83.4 72.4 75.   7. ]
 [85.8 66.5  9.   7. ]
 [84.5 66.   2.   2. ]]"
"[[78.9 72.8  7.   8. ]
 [80.  70.9  2.  16. ]
 [80.7 71.8  3.   3. ]
 ...
 [98.  72.  16.  20. ]
 [98.  74.1  3.   5. ]
 [95.9 73.9  3.   8. ]]"
