0
 [ 59.3  44.    4.   19. ]
 [ 58.5  43.5   8.   27. ]
 [ 56.7  43.    9.   29. ]
 [ 56.4  44.2  33.   17. ]
 [ 55.   42.4  20.   37. ]
 [ 54.3  39.8  33.   52. ]
 [ 59.   43.8   2.    7. ]
 [ 61.3  49.3   2.    5. ]
 [ 63.   50.5   2.   10. ]
 [ 65.   50.7   5.    9. ]
 [ 62.3  44.3   6.   12. ]
 [ 56.7  39.7   1.    8. ]
 [ 61.8  41.    3.    8. ]
 [ 64.7  43.    4.    4. ]
 [ 67.5  46.5  15.   56. ]
 [ 69.   46.7   5.    7. ]
 [ 68.3  47.    2.   11. ]
 [ 66.6  47.7  19.   66. ]
 [ 57.   41.5   2.    7. ]
 [ 57.6  43.1   5.    7. ]
 [ 61.6  46.5  11.   11. ]
 [ 62.3  46.5   2.    6. ]
 [ 64.7  47.8   7.   13. ]
 [ 68.   50.    0.    2. ]
 [ 69.5  50.5   3.    6. ]
 [ 69.9  50.3  10.   19. ]
 [ 70.5  49.5  16.   56. ]
 [ 66.7  51.7   7.   14. ]
 [ 72.4  52.2  10.   27. ]
 [ 74.3  54.5  15.   18. ]
 [ 75.   55.3   5.   22. ]
 [ 75.   56.    8.   36. ]
 [ 75.   56.    3.   25. ]
 [ 76.   58.    4.   10. ]
 [ 75.3  59.3   0.    8. ]
 [ 76.5  61.5  14.   51. ]
 [ 79.   64.5   1.    8. ]
 [ 75.6  63.   14.   27. ]
 [ 75.1  61.9   6.   12. ]
 [ 74.2  57.8   7.   12. ]
 [ 74.   58.    7.   18. ]
 [ 74.3  54.7   9.    8. ]
 [ 72.   53.    7.   15. ]
 [ 72.1  52.   29.   41. ]
 [ 74.7  54.   14.   40. ]
 [ 76.   54.   12.   31. ]
 [ 76.   53.7   5.   24. ]
 [ 68.5  48.5   5.   17. ]
 [ 60.5  47.6   2.    8. ]
 [ 58.3  43.8  14.    8. ]
 [ 61.3  46.8  10.    9. ]
 [ 66.   53.3   5.    5. ]
 [ 65.8  53.2   3.   13. ]
 [ 68.5  55.8   8.   15. ]
 [ 59.4  47.8   3.   17. ]
 [ 57.   41.8   5.   12. ]
 [ 59.   43.    2.    3. ]
 [ 61.   43.    9.   14. ]
 [ 61.   43.   11.   28. ]
 [ 61.3  42.7  16.   34. ]
 [ 62.4  49.8  26.   13. ]
 [ 62.7  45.3   6.   18. ]
 [ 62.   43.    2.    2. ]
 [ 66.6  46.4  30.   59. ]
 [ 70.   49.7  13.   24. ]
 [ 72.5  54.   26.   22. ]
 [ 74.5  55.   16.   27. ]
 [ 74.3  55.   43.   50. ]
 [ 74.3  53.5   6.   44. ]
 [ 73.   51.    2.   14. ]
 [ 74.7  60.2   8.   18. ]
 [ 76.7  62.    1.    2. ]
 [ 77.   62.    4.   12. ]
 [ 78.   62.7   2.   27. ]
 [ 77.6  62.8  20.   54. ]
 [ 74.4  60.8   4.    9. ]
 [ 74.3  60.3   2.   10. ]
 [ 76.7  63.    2.    3. ]
 [ 74.4  52.6   5.   82. ]
 [ 74.3  52.3  18.   30. ]
 [ 56.3  43.6  17.   19. ]
 [ 57.   45.    1.    5. ]
 [ 58.3  45.8   4.    5. ]
 [ 59.3  46.    2.   12. ]
 [ 59.   47.7   3.   15. ]
 [ 59.2  47.2   2.   22. ]
 [ 59.7  42.7   5.   23. ]
 [ 61.   43.7   7.   29. ]
 [ 62.   45.    0.    7. ]
 [ 62.   42.    2.   37. ]
 [ 57.   42.    2.    4. ]
 [ 58.   37.   12.   33. ]
 [ 59.   38.    2.    1. ]
 [ 57.8  38.4  19.   18. ]
 [ 57.   43.    6.    4. ]
 [ 56.   42.    2.    3. ]
 [ 57.1  45.9   8.   14. ]
 [ 57.2  48.    9.    5. ]
 [ 58.   48.    6.    2. ]
 [ 58.2  47.   16.   16. ]
 [ 59.3  49.3   4.    3. ]
 [ 65.6  53.3  72.   25. ]
 [ 66.3  52.8   4.   10. ]
 [ 67.4  46.8   5.   31. ]]"
"[[55.9 42.8 14.  12. ]
 [58.3 45.  11.  19. ]
 [60.  45.5  0.   0. ]
 ...
 [64.3 57.  44.  14. ]
 [67.  58.7  2.   1. ]
 [70.7 63.   4.   4. ]]"
"[[68.  50.6 14.  12. ]
 [61.  44.5  5.   2. ]
 [59.5 44.   2.   2. ]
 ...
 [23.7 18.   1.   3. ]
 [23.7 19.   3.   1. ]
 [25.5 20.5  9.   7. ]]"
"[[64.  50.   0.   0. ]
 [67.  50.3  0.   3. ]
 [68.  52.1  4.   4. ]
 ...
 [74.  57.   3.   2. ]
 [75.5 60.2  5.   3. ]
 [72.  57.8  7.   6. ]]"
"[[ 59.   50.8   3.   11. ]
 [ 60.   48.9   3.    5. ]
 [ 60.6  51.2   4.   13. ]
 ...
 [ 74.5  54.8  11.    9. ]
 [ 73.7  55.    9.   18. ]
 [ 75.3  62.1  13.  114. ]]"
"[[54.2 39.6  6.  15. ]
 [60.3 45.7  4.  13. ]
 [64.7 53.   6.   4. ]
 ...
 [96.5 74.3 25.  21. ]
 [98.  75.3 16.  24. ]
 [95.  70.   0.  14. ]]"
"[[55.2 52.2 39.   6. ]
 [59.7 56.  55.   9. ]
 [60.4 56.9 15.   9. ]
 ...
 [57.5 46.   9.  66. ]
 [54.5 43.   5.   8. ]
 [52.3 47.3 24.  35. ]]"
"[[55.  50.5  9.  15. ]
 [55.1 51.7 45.  70. ]
 [56.4 55.4 31.  77. ]
 ...
 [48.  42.3  3.   9. ]
 [47.4 40.1 10.  20. ]
 [48.  41.   6.  20. ]]"
"[[ 47.   37.2   4.    9. ]
 [ 46.   38.    2.    1. ]
 [ 48.6  42.    6.   48. ]
 [ 51.9  40.   28.   55. ]
 [ 55.   50.    4.   11. ]
 [ 57.   52.    2.    2. ]
 [ 57.   52.8   4.    7. ]
 [ 59.7  54.2  22.   11. ]
 [ 60.   54.8  14.   11. ]
 [ 60.5  55.   10.   10. ]
 [ 62.   56.    1.    2. ]
 [ 59.9  54.   14.    9. ]
 [ 55.3  47.3   3.    2. ]
 [ 49.3  43.3   3.    1. ]
 [ 47.7  41.3  10.   10. ]
 [ 47.4  40.2  13.    9. ]
 [ 49.1  42.8   7.   18. ]
 [ 48.   40.2   6.    6. ]
 [ 49.2  39.7   7.   27. ]
 [ 48.8  42.5  34.   33. ]
 [ 49.5  42.   41.   44. ]
 [ 50.3  41.    7.    6. ]
 [ 50.   40.3   2.    5. ]
 [ 49.3  40.    2.   10. ]
 [ 49.   39.    6.    1. ]
 [ 49.6  39.1  11.   15. ]
 [ 49.5  39.8   6.    4. ]
 [ 50.2  44.8  15.   21. ]
 [ 50.   44.    2.    7. ]
 [ 49.   44.    1.    6. ]
 [ 49.4  45.1  10.   16. ]
 [ 50.   46.4  14.    7. ]
 [ 50.4  47.   11.   21. ]
 [ 50.   40.    2.    4. ]
 [ 50.   38.7   5.    2. ]
 [ 50.7  41.    2.    9. ]
 [ 54.   41.7   6.   16. ]
 [ 53.5  42.5   2.    0. ]
 [ 55.   48.3  16.   50. ]
 [ 55.   49.    2.    0. ]
 [ 52.5  47.5   1.    2. ]
 [ 52.7  47.    1.    3. ]
 [ 51.9  43.4  18.   32. ]
 [ 52.5  43.    7.   11. ]
 [ 51.7  41.7  10.   11. ]
 [ 52.   42.    0.    0. ]
 [ 51.   41.7  13.   28. ]
 [ 50.7  40.    7.   13. ]
 [ 51.5  40.    7.   18. ]
 [ 51.   40.   13.   22. ]
 [ 52.   40.    0.    0. ]
 [ 51.   41.3  19.   36. ]
 [ 53.7  49.    2.   14. ]
 [ 54.   47.    1.    7. ]
 [ 52.5  47.5   0.    5. ]
 [ 54.   48.    5.    7. ]
 [ 51.1  38.1  10.   14. ]
 [ 51.9  47.1  12.   37. ]
 [ 51.2  46.   11.   15. ]
 [ 53.2  48.4   7.    5. ]
 [ 55.5  49.5   1.    9. ]
 [ 57.8  51.8  78.   22. ]
 [ 56.4  51.6   2.    4. ]
 [ 50.   45.7   3.    8. ]
 [ 50.8  45.2   3.    3. ]
 [ 45.5  36.    4.    7. ]
 [ 47.   36.5   3.    3. ]
 [ 46.   35.8  19.   13. ]
 [ 47.3  36.3  48.    3. ]
 [ 49.   37.5   5.   11. ]
 [ 49.8  37.8  15.   42. ]
 [ 52.7  40.7   2.   29. ]
 [ 55.2  42.8  21.   42. ]
 [ 57.2  51.    6.   29. ]
 [ 54.8  43.4   3.   14. ]
 [ 47.   35.    3.    0. ]
 [ 49.5  37.5  15.   48. ]
 [ 55.2  44.4   3.   18. ]
 [ 56.7  45.9   9.   37. ]
 [ 57.   46.4   3.   22. ]
 [ 54.4  41.8  12.   12. ]
 [ 53.   40.8  19.   24. ]
 [ 53.7  42.    0.    8. ]
 [ 54.   40.   11.   15. ]
 [ 54.8  40.3  27.   24. ]
 [ 56.   42.5   8.    5. ]
 [ 56.   43.4  13.    3. ]
 [ 56.2  44.    5.    7. ]
 [ 55.9  46.9  35.   14. ]
 [ 59.2  47.4   7.   12. ]
 [ 60.3  45.7   5.    5. ]
 [ 57.3  40.    4.    3. ]
 [ 58.3  41.3   7.   30. ]
 [ 59.   42.7   2.   20. ]
 [ 60.   45.3   0.   34. ]
 [ 59.7  45.3   9.   17. ]
 [ 57.7  43.3   4.   11. ]
 [ 53.8  39.8   2.   17. ]
 [ 51.9  37.9   6.   24. ]
 [ 54.   43.5   1.    8. ]
 [ 54.   41.7   8.   12. ]
 [ 54.4  43.4  12.    3. ]
 [ 56.3  45.    2.    3. ]
 [ 58.   47.5   3.    8. ]
 [ 55.   44.3   5.    6. ]
 [ 49.3  38.5   4.   17. ]
 [ 48.6  39.7   8.   10. ]
 [ 47.   35.8  14.    8. ]
 [ 47.   35.    1.    0. ]
 [ 46.9  37.4  13.   13. ]
 [ 49.8  40.6   9.   13. ]
 [ 54.   43.3   1.    2. ]
 [ 55.5  44.    0.    3. ]
 [ 55.3  44.    7.   13. ]
 [ 55.   42.   10.    8. ]
 [ 52.3  42.   13.   10. ]
 [ 53.   47.   17.   17. ]
 [ 51.   45.4   9.   11. ]
 [ 49.6  40.4   1.   10. ]
 [ 45.7  37.7   7.   10. ]
 [ 45.3  35.3   1.    7. ]
 [ 46.3  35.8   1.    4. ]
 [ 49.7  41.9   6.   12. ]
 [ 51.2  41.1  14.    6. ]
 [ 50.3  40.3   2.    0. ]
 [ 46.   36.    1.    1. ]
 [ 45.5  35.5   3.    9. ]
 [ 44.7  36.    0.    0. ]
 [ 49.   40.7   6.    6. ]
 [ 52.   43.5   2.    0. ]
 [ 54.   45.    1.    0. ]
 [ 54.3  42.3   7.   10. ]
 [ 55.3  47.    3.    5. ]
 [ 55.7  46.9   7.    7. ]
 [ 51.9  43.7  47.   78. ]
 [ 50.   41.    1.    8. ]
 [ 53.   42.7   1.    4. ]
 [ 54.   44.    1.    0. ]
 [ 52.2  40.    3.   10. ]
 [ 51.5  41.    1.    8. ]
 [ 54.3  42.4   9.   13. ]
 [ 56.8  47.5   2.   43. ]
 [ 54.5  42.5   1.    5. ]
 [ 50.8  39.5  16.   21. ]
 [ 51.4  39.    7.   18. ]
 [ 54.   40.    1.   13. ]
 [ 52.9  40.   27.   36. ]
 [ 52.3  42.9  29.   39. ]
 [ 53.4  42.6  46.   25. ]
 [ 51.5  41.    0.    6. ]
 [ 52.5  43.8  29.   18. ]
 [ 53.8  47.6  11.   28. ]
 [ 46.   42.3   3.    7. ]
 [ 46.4  41.    3.    4. ]
 [ 43.1  38.3  21.   12. ]
 [ 44.3  39.    0.    6. ]
 [ 48.   39.7   2.    0. ]
 [ 45.7  35.7  15.   15. ]
 [ 46.4  33.1  28.   35. ]
 [ 47.   33.8  39.    4. ]
 [ 51.6  40.8   8.    6. ]
 [ 50.7  37.    2.    8. ]
 [ 50.3  36.    6.    3. ]
 [ 50.6  36.2  40.   35. ]
 [ 50.1  46.8  35.    8. ]
 [ 49.3  41.   13.    4. ]
 [ 49.6  40.6  24.    6. ]
 [ 54.2  48.4  20.    9. ]
 [ 47.6  46.2  35.   20. ]
 [ 46.4  44.3 101.   21. ]
 [ 47.6  40.9   4.   14. ]
 [ 49.4  38.6  55.   56. ]
 [ 50.5  37.5   1.    2. ]
 [ 49.7  40.    4.    2. ]
 [ 50.   38.5  32.    8. ]
 [ 51.3  40.    2.    3. ]
 [ 53.5  40.    0.    3. ]
 [ 57.8  48.4  24.   20. ]
 [ 61.4  52.2  13.   22. ]
 [ 60.8  55.    4.    6. ]
 [ 60.8  55.9  42.   39. ]
 [ 60.3  53.7   7.   13. ]
 [ 58.5  47.5   1.    1. ]
 [ 61.3  56.    0.    5. ]
 [ 63.6  57.5  14.   31. ]
 [ 65.4  60.1   2.   21. ]
 [ 66.2  61.1   9.   19. ]
 [ 67.3  62.7   0.   10. ]
 [ 64.   60.    2.   10. ]
 [ 64.3  59.5   4.    5. ]
 [ 65.   55.    1.   13. ]
 [ 65.   54.5   8.   21. ]
 [ 62.3  51.    6.    8. ]
 [ 62.   51.    3.    2. ]
 [ 64.5  51.    8.    7. ]
 [ 66.2  59.8   5.    8. ]
 [ 64.3  58.    1.    3. ]
 [ 63.3  57.    9.   11. ]
 [ 65.3  50.4   7.   50. ]]"
"[[46.7 34.   3.   2. ]
 [52.5 37.9 28.  21. ]
 [55.  39.   3.   3. ]
 ...
 [50.3 42.4 82.  97. ]
 [54.3 49.2 14.  47. ]
 [57.  53.3  3.  15. ]]"
"[[ 82.9  83.1   9.   19. ]
 [ 82.4  83.4   6.   33. ]
 [ 75.   59.3  18.   83. ]
 ...
 [ 50.7  39.   31.   56. ]
 [ 52.   40.   49.  123. ]
 [ 51.3  39.9  65.  132. ]]"
"[[ 68.5  67.    3.    0. ]
 [ 69.5  66.3   7.    4. ]
 [ 68.3  64.7   0.    1. ]
 ...
 [ 68.   52.   20.   48. ]
 [ 66.   47.6 118.   82. ]
 [ 66.7  52.7   4.   22. ]]"
"[[49.5 39.5  7.   1. ]
 [50.  39.7  5.   3. ]
 [51.5 41.   4.   1. ]
 ...
 [55.8 43.7  2.  14. ]
 [55.7 44.6 17.  31. ]
 [60.5 55.5  0.   2. ]]"
